userID,gameID,prediction
u87037495,g11919936
u47603874,g39075066
u47603874,g72873062
u18653606,g65791191
u18653606,g63281890
u76405884,g39930645
u76405884,g70224294
u00462231,g26104453
u00462231,g91024164
u96689068,g17907308
u96689068,g01482840
u47741496,g16967024
u47741496,g07717755
u53628162,g83517324
u53628162,g16234754
u26640329,g42406963
u26640329,g82142560
u99090305,g27491100
u99090305,g07642259
u02912914,g26730287
u02912914,g40551467
u87010980,g89465021
u87010980,g39366834
u80583554,g31541380
u80583554,g93472243
u67741232,g89492775
u67741232,g16895800
u67953344,g63035379
u67953344,g40531835
u52146622,g25962198
u52146622,g36769937
u92168255,g24822320
u92168255,g46628873
u54654852,g24656407
u54654852,g31865043
u73667368,g24982722
u73667368,g66201852
u63989903,g51283481
u63989903,g62683832
u11627961,g88529278
u11627961,g85900991
u99505504,g34147651
u99505504,g62850718
u55972013,g77806076
u55972013,g05358844
u64671579,g85442587
u64671579,g08493444
u99921366,g91479688
u99921366,g80196469
u37355129,g48289742
u37355129,g24982722
u21954486,g86399378
u21954486,g53424454
u00718230,g05463839
u00718230,g52786930
u90228895,g24479985
u90228895,g50858707
u04063875,g40162605
u04063875,g35150813
u14015342,g10773791
u14015342,g11347632
u66968893,g70742092
u66968893,g51322209
u31219469,g75730019
u31219469,g58072288
u99946274,g10081212
u99946274,g54327129
u73088151,g26437139
u73088151,g08352025
u31760825,g82220080
u31760825,g79449190
u82361180,g82668863
u82361180,g81632995
u25070741,g95702441
u25070741,g61046982
u26132885,g28112086
u26132885,g03207903
u79460635,g29343118
u79460635,g54342851
u85366813,g86256371
u85366813,g24777226
u68962749,g20085427
u68962749,g21030840
u57284382,g50163420
u57284382,g89876143
u79885581,g18464514
u79885581,g29722498
u24028868,g25592128
u24028868,g20253091
u12695777,g00657913
u12695777,g24705380
u12492690,g38113774
u12492690,g82142560
u55915940,g53715495
u55915940,g40162605
u70077306,g35155801
u70077306,g10962300
u91640743,g90301006
u91640743,g71168414
u01276399,g66197269
u01276399,g61856392
u73006453,g92454558
u73006453,g10259243
u98179594,g76892743
u98179594,g89492775
u33901686,g81274828
u33901686,g38617825
u44065947,g95805513
u44065947,g66216718
u92729375,g06235078
u92729375,g05914065
u08577088,g22284227
u08577088,g21764818
u20430694,g09572072
u20430694,g09018634
u61076669,g26192910
u61076669,g93034225
u66426710,g39055346
u66426710,g10876271
u72986401,g46267372
u72986401,g93251976
u02000285,g92017077
u02000285,g65734768
u75519304,g03136155
u75519304,g67726716
u04859442,g89809648
u04859442,g98961542
u91022469,g62087868
u91022469,g21947930
u80931898,g28397260
u80931898,g32770457
u51761800,g96830890
u51761800,g10879560
u44824365,g98118815
u44824365,g64965309
u21501138,g45792269
u21501138,g59639854
u10867316,g99830215
u10867316,g66258359
u09197356,g33591260
u09197356,g38414526
u07400716,g40110970
u07400716,g51093074
u67698558,g29494592
u67698558,g64167567
u90698499,g42729032
u90698499,g92569712
u90344735,g05914065
u90344735,g24705380
u19989507,g12707265
u19989507,g10932727
u40116899,g73265847
u40116899,g42574843
u24632292,g26104453
u24632292,g17707223
u50752235,g66192174
u50752235,g51181091
u71001988,g66481183
u71001988,g01896032
u22365994,g29657740
u22365994,g83853612
u48780404,g35549655
u48780404,g91035389
u68326821,g91479688
u68326821,g68947078
u02506265,g77806076
u02506265,g18154379
u70109286,g11862712
u70109286,g21020026
u66004745,g52140787
u66004745,g51560220
u38881068,g59271404
u38881068,g67973751
u01641914,g18049686
u01641914,g09383924
u95080726,g47086763
u95080726,g71168414
u77953556,g76602932
u77953556,g02903254
u69861266,g84720805
u69861266,g24274307
u05202684,g24479985
u05202684,g70693156
u92194169,g40110970
u92194169,g22407948
u27056815,g67973751
u27056815,g47352460
u78011182,g61214579
u78011182,g64509433
u03516535,g62481736
u03516535,g26734241
u11105542,g22771657
u11105542,g94005519
u34341456,g09670581
u34341456,g74716193
u00655971,g92782480
u00655971,g16158766
u12982875,g55567630
u12982875,g66069533
u27252828,g19179172
u27252828,g17411454
u79025668,g10406824
u79025668,g60607670
u49974537,g09241277
u49974537,g50937985
u24181782,g57734956
u24181782,g26481447
u51192362,g47892501
u51192362,g25195707
u50639369,g83221585
u50639369,g70466974
u09932820,g49157768
u09932820,g29809673
u47573995,g85117340
u47573995,g05894153
u98179594,g46300937
u98179594,g90153689
u24541889,g91035389
u24541889,g70433218
u34749259,g38170343
u34749259,g17416271
u75785059,g05463839
u75785059,g53947521
u04763917,g43692578
u04763917,g10932727
u17566669,g46602286
u17566669,g47814314
u45663907,g33466586
u45663907,g89498071
u80545419,g17981761
u80545419,g05181387
u80805550,g15714062
u80805550,g44078228
u54101096,g31193524
u54101096,g45244601
u49961321,g61434161
u49961321,g42404372
u71489809,g79333823
u71489809,g01086845
u88748052,g52620301
u88748052,g75248233
u97895796,g45024343
u97895796,g36361577
u09544967,g61364485
u09544967,g09805199
u72264483,g92240232
u72264483,g28405264
u10036796,g68594066
u10036796,g35331676
u45485889,g34412552
u45485889,g09569977
u93715150,g93023830
u93715150,g47540055
u13506006,g78239118
u13506006,g71690287
u82658939,g69051492
u82658939,g49056725
u85199007,g89809648
u85199007,g38617825
u94219134,g17210393
u94219134,g86787099
u93352907,g02903254
u93352907,g80441672
u35666144,g74380807
u35666144,g23960717
u44337325,g51181091
u44337325,g95670853
u04763917,g15064446
u04763917,g69433247
u86005107,g76745472
u86005107,g38224894
u78244068,g02428379
u78244068,g34842774
u57276087,g22641865
u57276087,g86565202
u63720594,g46287090
u63720594,g62353511
u91701175,g58479043
u91701175,g57572928
u22096553,g64596037
u22096553,g13832911
u11615113,g82616432
u11615113,g55070029
u99783622,g39845845
u99783622,g24656407
u85762815,g73594265
u85762815,g15547870
u72672090,g39845845
u72672090,g54506405
u26470109,g24479985
u26470109,g86123931
u79574037,g23109078
u79574037,g76099968
u57510806,g28900944
u57510806,g96003471
u74710280,g65175011
u74710280,g33591260
u39170095,g09383924
u39170095,g45725165
u58424942,g85840895
u58424942,g96938345
u08166315,g38024861
u08166315,g58023805
u19234416,g81608348
u19234416,g77509298
u32192451,g38892969
u32192451,g18492081
u59247572,g15064446
u59247572,g49722483
u33215015,g04232194
u33215015,g46092771
u80006741,g88534444
u80006741,g55997413
u07628898,g79181962
u07628898,g87354867
u87047715,g21351410
u87047715,g36361577
u96746119,g90836168
u96746119,g12112901
u72502595,g39845845
u72502595,g47205010
u51119424,g91479688
u51119424,g78138671
u93104636,g77806076
u93104636,g11124143
u69824474,g62722327
u69824474,g33598656
u48549249,g15360200
u48549249,g70782977
u58481856,g96187396
u58481856,g28397260
u75791008,g55997413
u75791008,g72143347
u63933410,g56709551
u63933410,g46267372
u54240845,g25876484
u54240845,g00243828
u68510671,g40551467
u68510671,g26556480
u83911835,g02337832
u83911835,g02884318
u82451476,g75042518
u82451476,g29578492
u72329210,g26732871
u72329210,g18146279
u40927691,g54858064
u40927691,g00102027
u35014505,g22832209
u35014505,g36769937
u88927212,g14512041
u88927212,g60046113
u64223624,g49134759
u64223624,g44085371
u45964050,g06045292
u45964050,g46446145
u62201021,g39930645
u62201021,g47290851
u85252845,g36958384
u85252845,g89237308
u70390907,g89200271
u70390907,g39075066
u66392500,g03136155
u66392500,g26111343
u16463703,g63986135
u16463703,g72460998
u65551086,g68047320
u65551086,g85599208
u38718529,g36958384
u38718529,g58314864
u20135908,g05843073
u20135908,g15549638
u03124291,g59271404
u03124291,g26274477
u11539455,g25962198
u11539455,g70990487
u12983037,g09409361
u12983037,g08941426
u55833077,g67911273
u55833077,g61465953
u14663716,g77879124
u14663716,g18542484
u80126884,g89288288
u80126884,g70836954
u74599559,g35322304
u74599559,g05551150
u98329890,g22771657
u98329890,g96350646
u01564193,g62180900
u01564193,g23815030
u48885725,g18111735
u48885725,g51093074
u87227222,g05389339
u87227222,g08220648
u37872670,g92010786
u37872670,g61574690
u51628961,g17074600
u51628961,g37670161
u10036796,g64963995
u10036796,g46430686
u99468023,g74119615
u99468023,g74857369
u45431741,g54703242
u45431741,g42482702
u84512016,g68132896
u84512016,g24283850
u83237906,g15371817
u83237906,g21483518
u64337644,g01959969
u64337644,g57913376
u10479390,g77859458
u10479390,g16167807
u14328855,g10773791
u14328855,g79861485
u42024428,g58766175
u42024428,g35155801
u06682282,g14120436
u06682282,g01078040
u67811014,g24508767
u67811014,g26111343
u90085376,g21101440
u90085376,g48452334
u79289617,g75228197
u79289617,g77806076
u51320485,g45277843
u51320485,g90338215
u30413354,g14806591
u30413354,g38649631
u90742229,g28788625
u90742229,g98769290
u01522553,g26192910
u01522553,g33503307
u88835772,g84633727
u88835772,g76717273
u59755606,g15360200
u59755606,g79735883
u91640743,g64167567
u91640743,g11347632
u33746699,g07642259
u33746699,g05982385
u26277922,g58646191
u26277922,g88216046
u98311147,g15881340
u98311147,g03454293
u06631135,g01373359
u06631135,g52454443
u75791008,g89437346
u75791008,g50627654
u48450748,g66187454
u48450748,g26522881
u72067374,g56739669
u72067374,g78239118
u74490506,g46267372
u74490506,g95129261
u66610671,g69356603
u66610671,g81247903
u14492882,g22136822
u14492882,g23815030
u71268429,g68576640
u71268429,g89809648
u97829138,g76449376
u97829138,g98534046
u85178600,g31190276
u85178600,g15714062
u18597958,g03262233
u18597958,g88837385
u69137549,g47205010
u69137549,g43409822
u64035726,g89492775
u64035726,g45086997
u80039881,g75632390
u80039881,g03706634
u20074229,g33872505
u20074229,g48849824
u69937439,g61004361
u69937439,g14935757
u50722734,g41940044
u50722734,g63281890
u61566227,g43409822
u61566227,g47205010
u34635617,g93023830
u34635617,g34813934
u00127102,g68047320
u00127102,g15041108
u34472982,g53744230
u34472982,g03825189
u11615113,g65175011
u11615113,g00558775
u19852585,g46602286
u19852585,g85833036
u14744614,g36958384
u14744614,g92734990
u76808709,g21351410
u76808709,g65773934
u88748052,g89200271
u88748052,g26192910
u11107721,g65773934
u11107721,g61941054
u03317306,g43689131
u03317306,g25417282
u58591954,g29741733
u58591954,g38414526
u31932193,g45359822
u31932193,g65773934
u95339628,g90398212
u95339628,g63035379
u39188769,g01873417
u39188769,g80035010
u03431726,g16653801
u03431726,g16903439
u98179594,g22136822
u98179594,g78278951
u31395611,g99663728
u31395611,g66069533
u71939463,g02428379
u71939463,g64509433
u72139431,g16363798
u72139431,g99500667
u46951483,g11613366
u46951483,g49056725
u96852472,g04838458
u96852472,g73809315
u81196634,g29761890
u81196634,g99648790
u70594237,g99216201
u70594237,g85692281
u58981182,g29714557
u58981182,g01695803
u48738997,g11862282
u48738997,g22407948
u35014505,g00602342
u35014505,g58129520
u21021746,g96187396
u21021746,g92270949
u86157274,g93945051
u86157274,g49056725
u98227251,g48254339
u98227251,g68818867
u72403958,g36958384
u72403958,g29951417
u27998598,g71471611
u27998598,g30105066
u68486154,g05546633
u68486154,g15180883
u64774218,g77681780
u64774218,g35166995
u43528659,g48254339
u43528659,g53460949
u65982776,g76108144
u65982776,g39879078
u09994097,g93275053
u09994097,g30592455
u19914130,g22136822
u19914130,g81276377
u48888047,g19813381
u48888047,g70072143
u63312707,g47205010
u63312707,g96483956
u38752937,g26192910
u38752937,g43409822
u96746119,g77171248
u96746119,g18827702
u26985727,g00087199
u26985727,g77400036
u44605250,g70742092
u44605250,g71822589
u27709887,g89492775
u27709887,g40004655
u85015330,g05894153
u85015330,g83787576
u31455231,g89809648
u31455231,g53789074
u24163511,g45508008
u24163511,g46101992
u00198127,g90983990
u00198127,g18127481
u43847068,g24805497
u43847068,g03307912
u12125270,g24194110
u12125270,g06686363
u28280826,g42404372
u28280826,g75248233
u06128434,g90301006
u06128434,g71144790
u79638535,g09670581
u79638535,g69433247
u01806590,g26556480
u01806590,g91149837
u51628961,g37137518
u51628961,g42574843
u01768310,g38617933
u01768310,g09482600
u04298023,g05914065
u04298023,g82181072
u23465530,g15528648
u23465530,g43642048
u57035589,g03207903
u57035589,g76949075
u31760825,g42729032
u31760825,g47981354
u10365602,g03136155
u10365602,g16135457
u02129594,g34193208
u02129594,g10923163
u82197279,g73428396
u82197279,g35088852
u09621573,g27093115
u09621573,g18542484
u13037838,g13374613
u13037838,g70011042
u36439188,g87534849
u36439188,g25286249
u90228895,g38170343
u90228895,g12133696
u64774218,g59682009
u64774218,g94066140
u17998950,g33072745
u17998950,g84397720
u96578147,g36958384
u96578147,g16653801
u23087320,g09558961
u23087320,g39921149
u63097990,g29951417
u63097990,g19475656
u60002054,g22641865
u60002054,g26925800
u51174639,g81999000
u51174639,g53908452
u75677503,g34026161
u75677503,g29034331
u92024870,g23131507
u92024870,g49056725
u72986401,g05843073
u72986401,g32560983
u04565381,g02273341
u04565381,g49368897
u26662391,g66678119
u26662391,g20777785
u69076864,g51367911
u69076864,g17514824
u78217958,g34412552
u78217958,g01125194
u70666506,g36338988
u70666506,g65683787
u76594975,g21595192
u76594975,g24435313
u26216737,g75248233
u26216737,g40381945
u26826528,g75228197
u26826528,g60169732
u21635454,g22244120
u21635454,g38871794
u52849485,g15549638
u52849485,g84372351
u04790672,g89492775
u04790672,g83607000
u31774174,g00605015
u31774174,g61685766
u89944122,g82616432
u89944122,g89716524
u12182788,g88735741
u12182788,g85026274
u55730078,g53927674
u55730078,g03128638
u51944505,g43409822
u51944505,g01435414
u38718529,g18529610
u38718529,g91363723
u12252174,g74713547
u12252174,g74045632
u20230969,g78818328
u20230969,g64658225
u70731609,g49593949
u70731609,g52043468
u24524903,g63396588
u24524903,g82465493
u67989643,g72856076
u67989643,g83264179
u03489993,g83843155
u03489993,g84372351
u16696383,g73265847
u16696383,g16167807
u08097399,g76745472
u08097399,g66712584
u60608621,g77340663
u60608621,g58464197
u21985678,g26556480
u21985678,g11458776
u41684676,g56595409
u41684676,g95658921
u48169157,g08020339
u48169157,g16895800
u46075637,g70742092
u46075637,g30192903
u82502949,g91411903
u82502949,g48289742
u20730600,g24982722
u20730600,g17361564
u06128434,g15540544
u06128434,g35822718
u80353381,g58690245
u80353381,g06399124
u71714710,g68808834
u71714710,g37006412
u28780134,g89492775
u28780134,g57175884
u41476260,g76099968
u41476260,g68169551
u91855861,g21351410
u91855861,g95108210
u10820207,g47321452
u10820207,g08961506
u95935986,g61225634
u95935986,g66192174
u26638181,g63870321
u26638181,g60046113
u98126943,g70274773
u98126943,g39921149
u83269428,g82616432
u83269428,g92569712
u86545586,g07717755
u86545586,g83223954
u18992477,g17074600
u18992477,g35978058
u12829348,g47205010
u12829348,g47352460
u47452289,g42862258
u47452289,g20439736
u46534106,g27491100
u46534106,g82616432
u18475136,g57834425
u18475136,g67301465
u01882642,g16967024
u01882642,g26522881
u78735646,g82220080
u78735646,g90348447
u47242027,g70906782
u47242027,g81632995
u36368445,g22764090
u36368445,g18542484
u59060268,g31712310
u59060268,g49636917
u80335454,g33284293
u80335454,g27059037
u65683665,g41593216
u65683665,g71581383
u14125630,g77346715
u14125630,g35088852
u76836059,g64658225
u76836059,g33211163
u98204092,g17702591
u98204092,g95225789
u72474436,g57588908
u72474436,g32303199
u73753509,g35448329
u73753509,g99701966
u86675720,g24662129
u86675720,g08347342
u56796374,g29951417
u56796374,g13449021
u41873893,g84994417
u41873893,g01016942
u19989507,g35670534
u19989507,g09698387
u99899518,g64633153
u99899518,g47914893
u63993443,g59271404
u63993443,g81117967
u40646096,g02903254
u40646096,g23826249
u98199780,g66678119
u98199780,g90063494
u24175693,g63715049
u24175693,g10946181
u76352109,g01896032
u76352109,g61225634
u27263635,g22136822
u27263635,g60267962
u09380270,g51189330
u09380270,g91440237
u33278399,g23403411
u33278399,g16315446
u51119424,g97795987
u51119424,g17416233
u89283513,g17074600
u89283513,g82621570
u47054693,g00083675
u47054693,g47892501
u75733314,g16135457
u75733314,g19425343
u45063288,g15547870
u45063288,g75307137
u19599296,g50139510
u19599296,g55711877
u31625740,g15881340
u31625740,g15536656
u22298998,g77806076
u22298998,g50132983
u06413947,g53501260
u06413947,g00288786
u49170107,g57963463
u49170107,g79904092
u04893836,g38892969
u04893836,g11772939
u47228590,g57843499
u47228590,g31844904
u51962149,g99830215
u51962149,g12000126
u89796904,g92454558
u89796904,g49368897
u92570404,g14979379
u92570404,g03488908
u61584241,g28713033
u61584241,g36060349
u83402758,g01086193
u83402758,g33067795
u33994300,g78278951
u33994300,g88282798
u79736245,g22284227
u79736245,g97014047
u89526470,g84227207
u89526470,g53078416
u80527980,g68564716
u80527980,g69666503
u84133862,g91177309
u84133862,g95805513
u11874308,g67696680
u11874308,g18537530
u92142028,g24274307
u92142028,g09881593
u94667657,g76636208
u94667657,g99613754
u44605250,g21544048
u44605250,g37782017
u16966941,g42862258
u16966941,g41623816
u26022408,g00288786
u26022408,g97873808
u41227532,g83264179
u41227532,g78518895
u80182036,g02637258
u80182036,g40485117
u17535057,g49368897
u17535057,g26111343
u81839526,g47087082
u81839526,g30998929
u88927212,g11862712
u88927212,g52626909
u01388254,g52607080
u01388254,g79686556
u94902092,g20994064
u94902092,g00475133
u24965988,g92522857
u24965988,g85711869
u89844264,g25077590
u89844264,g35048444
u57460738,g31800990
u57460738,g86265809
u01256631,g94547789
u01256631,g70709452
u69464299,g97931549
u69464299,g39534254
u98418596,g01176191
u98418596,g28846994
u63098814,g36769937
u63098814,g57144049
u44585980,g98792097
u44585980,g58464197
u16311463,g87889911
u16311463,g85840895
u68449112,g81276377
u68449112,g90120962
u76594975,g67293287
u76594975,g14479207
u05548301,g82317851
u05548301,g96870434
u12483683,g21595192
u12483683,g07086210
u47146279,g49593949
u47146279,g53501260
u42347101,g47205010
u42347101,g18529610
u57366035,g59132435
u57366035,g33503307
u51145342,g91363723
u51145342,g32245303
u25219514,g74412462
u25219514,g00880401
u38155838,g17074600
u38155838,g82994209
u30068932,g65905047
u30068932,g85599208
u65346416,g31448607
u65346416,g26111343
u54411535,g29752784
u54411535,g11274862
u14312444,g22832209
u14312444,g62357377
u68623544,g83517324
u68623544,g00288786
u98484614,g71312034
u98484614,g53642056
u30562362,g34477578
u30562362,g99039675
u94482272,g07535543
u94482272,g60489606
u64608589,g47915473
u64608589,g72028177
u04610196,g84945830
u04610196,g69372699
u84223749,g88116000
u84223749,g11181397
u04261151,g61264440
u04261151,g80438960
u52773685,g89492775
u52773685,g95457243
u28574327,g35448329
u28574327,g02984868
u76404562,g06849398
u76404562,g24777226
u66627551,g21050126
u66627551,g58854798
u12353497,g01873417
u12353497,g20805250
u59654576,g54634449
u59654576,g44635234
u24506196,g15714062
u24506196,g31560999
u26640329,g24662129
u26640329,g66676672
u60146455,g52077802
u60146455,g49134759
u28542486,g27865586
u28542486,g70709452
u35191771,g66220144
u35191771,g40499587
u59869979,g03420056
u59869979,g33776814
u64381600,g59259028
u64381600,g42523222
u07534100,g61434161
u07534100,g82716620
u73988548,g64755089
u73988548,g76514199
u27750467,g36137304
u27750467,g23131507
u72927964,g51283481
u72927964,g99811345
u78047491,g38057988
u78047491,g77171248
u87833081,g16895800
u87833081,g76602932
u38155838,g67366154
u38155838,g30761832
u94911631,g08020339
u94911631,g75513928
u90700347,g58025004
u90700347,g82536857
u82852422,g97490319
u82852422,g49722483
u43980196,g81274828
u43980196,g15035813
u76404562,g78139956
u76404562,g79499736
u20447401,g41988339
u20447401,g44525550
u89127451,g92210972
u89127451,g89914581
u95935986,g89122297
u95935986,g14257535
u76405884,g65170299
u76405884,g18860852
u89478667,g07717755
u89478667,g05843073
u62354011,g27545941
u62354011,g11075424
u71486940,g51450658
u71486940,g12540365
u75928053,g23403411
u75928053,g71340341
u20249098,g06097413
u20249098,g77859458
u25180573,g45792269
u25180573,g07599128
u57805111,g49368897
u57805111,g95108210
u21257203,g03916495
u21257203,g66251542
u30419181,g04615400
u30419181,g82181072
u68530602,g15547870
u68530602,g90379019
u17535057,g39733751
u17535057,g22407948
u42963632,g74295208
u42963632,g82847106
u35191771,g18537530
u35191771,g52182535
u86021676,g32757860
u86021676,g48350599
u46054254,g03136155
u46054254,g22948369
u58254457,g57734956
u58254457,g61647686
u00396909,g94401019
u00396909,g75228197
u07261238,g79208840
u07261238,g38024861
u27314066,g67274965
u27314066,g24457601
u63377901,g24479985
u63377901,g50771459
u98332209,g10773791
u98332209,g35881004
u66260085,g43636148
u66260085,g65991028
u17568238,g56621675
u17568238,g19831304
u20132431,g34193208
u20132431,g84127019
u92570404,g29714557
u92570404,g49368897
u23937279,g69693461
u23937279,g91035389
u63347594,g15870705
u63347594,g74699976
u30730456,g74210041
u30730456,g29170259
u79152764,g67650495
u79152764,g78278951
u66426710,g47087082
u66426710,g24268800
u50715052,g70742092
u50715052,g61075551
u70647035,g47205010
u70647035,g99500667
u70503952,g90154665
u70503952,g79819183
u03604519,g96198443
u03604519,g17215684
u35150970,g75228197
u35150970,g21883457
u32284094,g78811835
u32284094,g24435313
u34239429,g25962198
u34239429,g75513928
u55968676,g63750844
u55968676,g45950487
u62203024,g73792397
u62203024,g65858971
u76302774,g14542017
u76302774,g15881340
u26886897,g53715495
u26886897,g81117967
u10067175,g88657260
u10067175,g74105866
u95774090,g59028559
u95774090,g55646573
u32947785,g35549655
u32947785,g45978626
u30516690,g83595955
u30516690,g75024126
u47900935,g69081883
u47900935,g11960661
u22168669,g07535543
u22168669,g45136097
u20084811,g85968616
u20084811,g85277798
u87087051,g16586637
u87087051,g23106667
u38871576,g39764415
u38871576,g33997812
u16484608,g45605061
u16484608,g24508767
u95329247,g54099326
u95329247,g18860852
u10109615,g07132329
u10109615,g33893277
u73172986,g97038061
u73172986,g41141819
u96689068,g45229132
u96689068,g69051492
u32180216,g61877459
u32180216,g94401019
u09571513,g33108407
u09571513,g22516113
u90042071,g61913894
u90042071,g70822619
u39440800,g58014324
u39440800,g78355069
u63179207,g52043468
u63179207,g37683422
u49777167,g37422652
u49777167,g63149989
u84331758,g13226978
u84331758,g73809315
u70834200,g16653801
u70834200,g97744219
u48165337,g70274773
u48165337,g85833036
u90743434,g37670161
u90743434,g41988339
u33318227,g26345826
u33318227,g71340341
u92570404,g63554433
u92570404,g67071738
u45024671,g40499587
u45024671,g38425796
u98734310,g05463839
u98734310,g75730019
u25317881,g60903743
u25317881,g68818867
u81348588,g16586637
u81348588,g18529610
u19431743,g81608348
u19431743,g39090767
u69858180,g51283481
u69858180,g62704618
u66627551,g78970626
u66627551,g94517064
u92888313,g98707416
u92888313,g31844904
u69143060,g42338732
u69143060,g59442626
u44755261,g24850971
u44755261,g29567022
u18251389,g49636917
u18251389,g80296997
u10197850,g48584419
u10197850,g42986038
u01347278,g40110970
u01347278,g94547789
u90966673,g54099326
u90966673,g48289742
u61150089,g31541380
u61150089,g73341737
u67143531,g29503391
u67143531,g68817798
u83556956,g67020953
u83556956,g29881964
u59767332,g00795234
u59767332,g23217565
u93608656,g81608348
u93608656,g65905047
u98503287,g64167567
u98503287,g90827572
u32456321,g08672397
u32456321,g68594066
u93087874,g74493125
u93087874,g95916447
u74426406,g16246767
u74426406,g40938967
u51718221,g33591260
u51718221,g11274862
u44470648,g25962198
u44470648,g40499587
u43319755,g78239118
u43319755,g64658225
u33318227,g45508008
u33318227,g97574940
u80563208,g75310688
u80563208,g51914061
u02129594,g07132329
u02129594,g21597766
u44265032,g24503264
u44265032,g26192910
u31932193,g40753740
u31932193,g17074600
u67974358,g25170902
u67974358,g61506667
u13494586,g05546633
u13494586,g56396594
u94680884,g51322209
u94680884,g02325217
u08299617,g50079336
u08299617,g85277798
u37774710,g92017077
u37774710,g71655058
u51238798,g26104453
u51238798,g65683787
u41875005,g85442587
u41875005,g45792269
u59698390,g09569977
u59698390,g06730153
u25481065,g30998929
u25481065,g19686730
u70835980,g15536656
u70835980,g10845592
u74426406,g88216046
u74426406,g24212567
u26454761,g35088852
u26454761,g37422652
u29553373,g57175884
u29553373,g53223749
u85921592,g06177547
u85921592,g15180883
u87853991,g48556857
u87853991,g18542484
u06489976,g77859458
u06489976,g90760559
u91587996,g98831995
u91587996,g09018634
u40495579,g57992239
u40495579,g00663854
u98418596,g38964542
u98418596,g76810548
u78081211,g08020339
u78081211,g66296428
u05315350,g31541380
u05315350,g88059692
u91701175,g70132690
u91701175,g17981761
u38718529,g00125299
u38718529,g41193056
u96370487,g67071738
u96370487,g92454558
u48603451,g70822619
u48603451,g75042518
u93377077,g61941054
u93377077,g37137518
u63840885,g64574718
u63840885,g96350646
u70407797,g97578901
u70407797,g89911564
u99450750,g01873417
u99450750,g43371943
u77324703,g15632833
u77324703,g52786930
u47270135,g06378804
u47270135,g97032290
u74404903,g29741733
u74404903,g14257535
u83693182,g78518895
u83693182,g73334974
u04419184,g11862282
u04419184,g21091013
u42299926,g64348065
u42299926,g18295757
u51762432,g90154665
u51762432,g16369263
u56453358,g50139510
u56453358,g60355697
u47650764,g77806076
u47650764,g97931549
u78337762,g75228197
u78337762,g17416271
u81093259,g05463839
u81093259,g51682801
u06654173,g09480895
u06654173,g32641915
u70297403,g29566013
u70297403,g75450500
u28470370,g62022399
u28470370,g53882469
u46023393,g71795407
u46023393,g84020059
u21764889,g10773791
u21764889,g13943116
u61984333,g02291184
u61984333,g46738138
u12979095,g11862712
u12979095,g94694767
u17751563,g03042130
u17751563,g85617864
u65862877,g93941352
u65862877,g65791191
u85115534,g69078040
u85115534,g89288288
u51851225,g29546269
u51851225,g72085756
u29293477,g82275622
u29293477,g10586867
u06695899,g25051247
u06695899,g10876271
u92449505,g28112086
u92449505,g89447011
u39544543,g36841558
u39544543,g67585399
u08124495,g46602286
u08124495,g88632905
u36822963,g35448329
u36822963,g91985937
u82238117,g48657523
u82238117,g33400185
u32042478,g84020059
u32042478,g46448875
u17284479,g43595278
u17284479,g94257083
u25087987,g75307137
u25087987,g08347342
u60034715,g99663728
u60034715,g35822718
u40780359,g66086214
u40780359,g66575805
u05538780,g46446145
u05538780,g16340026
u00198127,g09572072
u00198127,g83291729
u67067996,g69744925
u67067996,g18529610
u84256962,g58854798
u84256962,g79499736
u12979095,g34397868
u12979095,g42482702
u83918172,g93945051
u83918172,g27491100
u70647035,g62805978
u70647035,g36707721
u89844264,g14525638
u89844264,g61941054
u12190883,g58649509
u12190883,g40532988
u39467426,g16899372
u39467426,g68460338
u41049564,g68594066
u41049564,g79904092
u03604519,g75457006
u03604519,g28405264
u50097048,g24457601
u50097048,g32989876
u59823725,g86565202
u59823725,g97873808
u09571513,g11862712
u09571513,g27059037
u52828833,g42862258
u52828833,g63342088
u77638664,g39534254
u77638664,g96938345
u98637126,g68660659
u98637126,g79841629
u73963959,g21037002
u73963959,g71954463
u33197553,g29809673
u33197553,g32303199
u09488985,g60926645
u09488985,g65956617
u95210326,g51450658
u95210326,g74940678
u79876696,g05463839
u79876696,g26569451
u33895741,g26730287
u33895741,g79943667
u75222565,g95457243
u75222565,g62915473
u90013638,g51234623
u90013638,g67139666
u21426978,g45950487
u21426978,g52730612
u54654852,g23109078
u54654852,g38871794
u65581326,g28112086
u65581326,g38057988
u18820716,g96982884
u18820716,g70990487
u37510100,g82668863
u37510100,g54703242
u79736571,g34216483
u79736571,g64658225
u51978182,g96831210
u51978182,g98707416
u61150089,g85599208
u61150089,g15339821
u85788235,g58646191
u85788235,g25286249
u39845423,g33165761
u39845423,g43254702
u73128073,g97784906
u73128073,g51880393
u14312444,g59317800
u14312444,g28109454
u01463165,g82166573
u01463165,g35366649
u55714698,g51189330
u55714698,g99400209
u49042520,g99830215
u49042520,g77806076
u90019639,g30192903
u90019639,g57441983
u31302977,g93941352
u31302977,g11697649
u96212744,g43504791
u96212744,g61958781
u22557228,g63149989
u22557228,g11347632
u55659468,g96710709
u55659468,g29298348
u67524069,g09241277
u67524069,g22832209
u25582744,g89200271
u25582744,g75310688
u29394603,g78239118
u29394603,g71655058
u70076452,g37422652
u70076452,g98792097
u17513326,g82220080
u17513326,g26345826
u46685808,g70286157
u46685808,g56721077
u87402214,g01540872
