userID,gameID,prediction
u67974358,g89492775,4.944195463177005
u75811549,g03280058,3.785494682552085
u25663556,g29951417,2.182973755051177
u90013638,g24822320,1.5532788104873632
u05088496,g91479688,8.664906443577095
u55107125,g41292835,4.286045296176546
u91434682,g90898833,3.5482658135618523
u74682775,g41717838,2.5632083627230453
u85467613,g35449408,2.2922799164430345
u82401519,g96830890,3.8695934109018335
u00655971,g51283481,6.162152523999845
u57039971,g70011042,4.0785195862633365
u71766808,g51399674,5.370562402238379
u12000439,g17514824,2.8685887569689923
u81083389,g60590570,4.098085182549502
u37887653,g39422502,4.915325811697732
u90742229,g28303713,5.640608596562552
u14267616,g74469956,4.68968987668439
u53628162,g46554909,3.2080044387571807
u24163736,g68420270,1.8128189652248639
u04893836,g88406710,4.169714825782332
u84107660,g01873417,5.580434603949382
u88078966,g70959280,1.9930186265573187
u49552980,g99701966,2.871899933664868
u49277361,g85442587,5.5544787761489856
u56398131,g89809648,4.132830112966605
u95327242,g68972072,3.8195528669586998
u33701854,g96400225,3.3254132890833947
u45788560,g75526007,3.6207902506246445
u79311898,g53666531,5.072568636857462
u15844193,g97744219,2.4379024453447062
u15684380,g28397260,2.1988224602270927
u99304578,g01125194,2.059025492937898
u18475136,g60903743,3.049331979575519
u22806439,g79027240,4.119225336134954
u07492501,g07625242,2.8156239161948897
u76337229,g40551467,4.752394300341315
u60107349,g27491100,4.4088726007060535
u25659534,g65052090,0.8284815278585353
u04109297,g37424874,2.189360268842153
u86363218,g96830890,3.228831612512774
u76099430,g70782977,1.9357062634888196
u50393013,g30645652,5.167043021550367
u34823218,g10773791,7.724237825824938
u00357752,g59682009,2.4055192688670624
u68920036,g69849525,2.75292613404646
u91597080,g10259243,4.519330051437748
u05925641,g94064095,2.3400796655666705
u12518319,g37422652,5.504928823889996
u97374520,g34216483,3.1014680505661105
u14083278,g32642694,2.131998468609847
u45626420,g29741733,4.175392446055287
u03872755,g45024343,2.540383942937486
u85987227,g07027969,2.3316368208079052
u51270439,g23007691,3.11930585349335
u80947360,g83221585,3.091753585008941
u90013638,g29390929,0.7771342742067366
u29861752,g62447508,2.497690647705306
u56950420,g81456217,2.6809137589430443
u54460395,g50163420,4.830167936499998
u32556425,g69849525,2.7713171052446435
u96833073,g41577769,6.673476022739473
u13132900,g88529278,7.470186960365783
u70077306,g23175113,4.65461341202431
u16309255,g78811835,2.8000371188045223
u28772315,g62438733,4.380881431389033
u00917889,g15886508,3.6661928157358474
u82276354,g68047320,4.730111301952618
u38529990,g61264440,3.4772916411689208
u89611235,g36958384,4.559824308526328
u11874308,g70224294,2.205050942282928
u65355271,g74469956,5.50214226024975
u86207846,g29494592,6.4421438842138565
u91629602,g34412552,2.686629707684054
u61310258,g58854798,5.191145732201916
u87968882,g41031307,4.872551341868833
u52623513,g32799642,2.5285639742978123
u70845835,g61856392,5.056910014481394
u41206699,g32642694,1.6950174117578394
u80800629,g85585830,1.792130313460562
u89993397,g42154675,3.6411461888777135
u15856655,g31541380,4.880724960110589
u15184272,g14120436,4.294474881598371
u93087874,g74412462,5.090090060166637
u08023215,g01914885,2.32231173141607
u63671803,g74112521,5.422448519873079
u89127451,g64348065,3.3554536887100617
u30403615,g40499587,6.977277767724214
u50571874,g17074600,2.2434742321427494
u21985678,g24822320,2.3970953881723576
u70365105,g57834425,6.980006156723718
u39204633,g21351410,5.773481930203997
u28339892,g37790060,2.6504433822992013
u89283513,g32799642,3.0575985672275263
u85747671,g67911273,2.867177864131369
u51933795,g68817798,4.499936120986
u31435261,g54703242,3.409115671539102
u27047386,g19179172,2.7620933350684314
u46440137,g57834425,6.7803275866522625
u70389962,g70852781,3.189673603797506
u44265032,g29503391,4.760338136887484
u64823722,g90898833,3.946378760469922
u21119103,g66220144,3.706416378867225
u86609329,g46628873,3.349421933054029
u46098712,g99701966,4.008508122890982
u01257584,g77806076,6.297356652788576
u50474220,g32003820,3.381808111788926
u72101923,g69336814,3.0669532821910583
u77923984,g86565202,1.5011936787763924
u78369854,g82994209,5.330886592632425
u97764793,g36958384,4.772637834408823
u17344649,g89355707,4.631331230572058
u79483995,g10773791,7.724985019477703
u50987399,g83093985,3.453826904193883
u09282584,g73199890,6.158235622994483
u24002764,g15714062,7.486501790829557
u59662588,g70822619,2.9848293517504487
u76252009,g02273341,6.561232906717056
u05262872,g35073657,3.8015747849250117
u40851939,g32579898,2.501367698384389
u59032470,g74469956,4.620025704704686
u62593459,g27594854,1.7522244868086165
u92729375,g64658225,3.7341959927137833
u61457662,g03420056,3.1219094711076583
u71532684,g56739669,1.2861296587460975
u91465670,g72460998,3.3870168361245487
u62509621,g21037002,3.6308027481641973
u40842089,g15547870,7.115131914094945
u49277361,g24809309,4.564513065227105
u93778630,g75862273,2.4948117308227817
u51978182,g43409822,4.12528699980331
u33660100,g01756122,2.878401743491893
u95869430,g03420056,2.380571160123251
u22901646,g60267962,3.0677849361978926
u25208695,g80979867,2.868615862201842
u54411535,g91479688,7.7875972485704565
u43213412,g41577769,6.363734601247855
u58591954,g45508008,4.314092263255219
u84646727,g77400036,3.0413392174284284
u96653482,g18295757,3.5279472358658657
u77042788,g99496555,4.21226336989791
u01548620,g68132896,5.021624414031722
u87968882,g20439736,4.916734190472287
u57508791,g52620301,2.1677622022775846
u96135866,g51367911,5.93254981148112
u45102457,g93941352,3.365758974061606
u20673201,g31370047,3.8101301342318394
u24258237,g24982722,7.516730983442736
u82936629,g04423005,4.363698654486979
u25546418,g89200271,6.646401290103258
u61554023,g61375571,3.7267749640138845
u06128434,g08143802,3.1279499303717704
u79736245,g99496555,3.7539048610510157
u59031462,g26732871,3.9916952541615283
u97844972,g99496555,3.299895647172198
u72218324,g36879809,1.8443722779817298
u98582042,g59132435,1.1978418137938114
u61484835,g60355697,3.4609368479611384
u60950849,g31000512,2.300679247463876
u70333628,g69849525,2.6352900588382244
u24181782,g06177547,5.524603650339333
u47732229,g77400036,3.229494027448873
u82283855,g77112337,4.26723841993006
u97172419,g54506405,2.397771442848003
u52038231,g50163420,4.827935697179806
u90437656,g01392148,2.2373992474620605
u79245037,g29657740,3.8455338994807797
u82636912,g57734956,5.503109363326011
u48769811,g79027240,3.153576550709376
u53217558,g57834425,6.737079211575104
u58580978,g33776814,4.7312080385978055
u30465751,g65734768,6.080692502292624
u27151367,g31712310,4.2814867121038285
u67942871,g75228197,5.557599474146565
u19144057,g06097413,3.802463992960054
u37729922,g13832911,1.7035685947832728
u93197231,g22244120,4.117221459952196
u36550257,g77806076,6.605673454686905
u36368445,g85711869,1.7512551596044708
u05348113,g91177309,3.8703340291570205
u89455223,g83773334,2.016776810551449
u76320021,g09698387,2.703448258759671
u24074275,g28112086,2.6531932058021095
u06223538,g48657523,3.3364192849192715
u76337229,g22244120,4.456926919344063
u62855536,g18283520,2.8797212128713205
u64671579,g67170903,2.4806308591443025
u30008524,g75228197,6.195675118573028
u52329729,g99648790,5.360074255843723
u91710841,g90836168,2.934562564280859
u78202970,g27545941,2.2090114261598672
u18236937,g45232069,6.850447689700413
u73988548,g35155801,5.231684702764235
u64072664,g57500715,4.5694454521330385
u05581149,g05914065,4.690737409128523
u72460514,g81880185,3.395701143190626
u97404913,g44688036,3.2963723146184827
u34253509,g51234623,2.9695059789416733
u55350279,g74112521,5.240344927484802
u78669382,g04615400,3.0975648451501763
u83288532,g82616432,3.967420194649015
u35871341,g11225866,3.3181925747562064
u79736245,g51770536,4.575486514386315
u01273112,g08020339,3.8961496628992363
u26970308,g26732871,4.515804318113137
u93608656,g23526298,1.7120095845136334
u25854881,g67650495,5.269103684381177
u00953018,g22764090,2.0327479841288554
u03606376,g64596037,2.452640384190079
u78239215,g02903254,3.0046907340774034
u01404007,g52043468,2.1043653152639834
u14744614,g89809648,4.409742770818884
u95116754,g27545941,2.796015497155634
u38480551,g11862712,4.030841217742711
u98179594,g33646816,3.818626343052859
u21721881,g15533487,2.9601537839291496
u40017891,g82275622,2.9928939112825317
u80165894,g98969338,2.3543129173875794
u06266052,g02141122,6.343176203547417
u88918226,g66086214,2.899424026277245
u43379937,g89122297,3.231321127080155
u82936629,g82668863,4.635958320038267
u73038623,g76810548,3.8702065446424685
u05074550,g69033010,4.504294691671808
u67579650,g09572072,3.2530655672512148
u26589467,g91024164,3.7623234146242446
u50429444,g04423005,3.920758348914122
u65571103,g75307137,2.8609651438437504
u29223775,g58129520,3.7468084518243985
u69256218,g28713033,2.7195075690823165
u21816427,g47086763,1.8227483843862582
u42246210,g24662129,3.5558398509651084
u48984343,g35648086,2.473681201145254
u53095821,g63281890,2.7403195646512994
u58254457,g73199890,6.103931478013704
u42702163,g03262233,2.6220830857103263
u03242465,g47087082,1.8992824719614836
u18475136,g75248233,5.195561756931038
u68516306,g69081883,4.346787863772594
u84808599,g36122744,3.371837840368446
u42246210,g75046549,2.395845501725963
u87833081,g27545941,1.505171180325036
u62365327,g48350599,3.6972860183146494
u12301728,g66086214,1.9098284249190751
u04989018,g68818867,3.9399963297003517
u48146405,g29752784,4.502682190821331
u82034119,g49593949,7.100026800264868
u06718972,g98727077,1.9770119122093128
u27320565,g74119615,1.1476643627572343
u25112250,g27727435,5.6720127743170785
u39661678,g73792397,3.68315160321298
u78952874,g98293003,4.440834863982827
u13037838,g57676011,-0.7312062679152387
u00230473,g63750844,3.995462120490202
u92729375,g57752541,3.074520427382594
u68962324,g98831995,3.910635525520901
u46455468,g00663854,3.447723299388495
u20565215,g70072143,3.2375138490886948
u59257747,g82616432,3.8437985210350716
u05559940,g58644903,3.0776510724592345
u03555083,g58854798,3.5654533171679357
u56955087,g39366834,1.386450073489879
u79616152,g91456497,4.505566194376504
u33701854,g75350146,3.533885673149567
u79022459,g15870705,1.082242241453443
u17484711,g81608348,5.211586233501782
u98199780,g25962198,4.902155687069768
u72875778,g22948369,2.656978156968673
u56130971,g10773791,8.274353934733607
u50711069,g34491894,3.3757268010504773
u51628961,g15547870,6.875951572223524
u62006504,g84315074,1.750955345820962
u87047715,g57032458,1.8683764796087003
u19082710,g39879078,3.986831268108439
u70840120,g75248233,5.566492403501018
u86061123,g40499587,6.38679468713206
u32427956,g91479688,8.199349725565694
u95974698,g96831210,3.574160245617849
u37098825,g92734872,2.949945656398029
u24806121,g51283481,5.828243226879223
u91673094,g94547789,2.8652112891048684
u58591954,g61225634,4.196058704999048
u66634043,g46300937,4.543009560053864
u91942049,g89998902,2.417258665723902
u08730023,g15547870,7.048796611883617
u52584928,g74112521,5.310431321827429
u89121112,g76810548,4.1885473622063465
u24606346,g27370047,3.918777624176247
u14744614,g46950698,3.8623224770911126
u55012617,g40110970,5.361060319232913
u56533690,g61434161,5.199611717550882
u28952108,g14525638,4.81097319821807
u60956716,g15714062,7.272685379915363
u17819244,g49614477,0.556837937478853
u84685369,g84207332,3.0416443743349006
u55344934,g75307137,1.7423197195638047
u31760825,g91479688,7.996614378267438
u26892098,g77112337,4.845419772828067
u00134864,g45963204,3.950411056629571
u33701854,g84397720,0.9302353891939323
u36368445,g16087475,3.9514557738018232
u03047013,g15552748,2.8672462499447064
u69804013,g15881340,4.710980788343422
u28472852,g99496555,3.3351351897682537
u45443096,g33872505,0.5096116055964022
u03209692,g68594066,2.5750550774808434
u14947742,g32136079,8.185533112405643
u03766095,g14806591,4.172375403993727
u96397429,g62450068,2.662991292520924
u01702644,g53996086,2.983272992900719
u95609094,g58375086,1.3193559780727253
u09449250,g12946119,4.577041895281815
u84256962,g79735883,4.905958645004571
u80016522,g43689131,2.5954402982905815
u64551849,g45468788,1.907414127212944
u90666952,g59271404,4.812325309479894
u22189740,g04615400,3.5382444283233863
u69825040,g70709452,4.300418082775586
u74607544,g33467117,2.2086278287157324
u89194281,g01959969,2.8091282528295833
u79983162,g16135457,3.3498400468798883
u60467661,g16967024,2.2389912300091424
u67524069,g88406710,4.555972292462408
u84893172,g08539439,4.076947017904645
u03079604,g29578492,2.4633706310753833
u46534106,g57869201,4.612152407736616
u71039405,g34621957,2.7437261263504826
u29321637,g32618319,2.5382805024192914
u78852241,g74412462,5.362867894984962
u66436749,g01896032,2.7754307369024036
u31103256,g10923163,2.9996148081260845
u71346354,g70793668,1.377259899941861
u08460828,g79499736,6.552088838287762
u92300468,g01660600,3.770153816692633
u72264483,g52454443,1.5824961140125775
u66562726,g09480895,3.5423422716282715
u02675249,g27727435,4.969878174661284
u93079036,g68817798,4.098926335885546
u69485669,g89492775,5.035905426444087
u00211549,g35155801,4.769016020592845
u04419184,g57303786,1.3014998029621736
u25908601,g36769937,5.1902651957365045
u88005292,g70286157,6.149675012385744
u41151069,g31190276,3.631522393042616
u79736245,g94693950,1.9632422852913625
u99541187,g11075424,1.7530091134456618
u67539673,g60903743,3.0750088160021605
u77324703,g93275053,2.702719911195139
u30064155,g76745472,3.7471591417541568
u56283764,g74412462,5.806874211151116
u75422714,g27574702,2.158195173356019
u60932748,g57175884,4.0590724097515976
u58222580,g31948580,3.694374056034352
u42087150,g38434648,4.06395371049408
u04495704,g05546633,4.144026499234412
u29870923,g66712584,3.3252246190744623
u02031747,g10773791,7.653714383359038
u35434324,g36769937,4.274459424529716
u13781212,g70232376,3.3733389968198386
u32200747,g13612183,4.262050417266708
u65716937,g78355069,1.20420961071408
u38431056,g29494592,5.15660910326379
u88078966,g99544321,3.0585323051293565
u24898713,g35870742,1.3851921072200954
u97524202,g47352460,3.3336720821168297
u97529203,g17514824,2.2957702614303037
u91601224,g91024164,2.910577016796685
u33042402,g05914065,4.552942317603548
u37985361,g26654626,2.421540307551402
u88576741,g74469956,5.591734095263159
u90337818,g33872505,1.80624097639355
u30858659,g72772720,1.479903740947567
u04893836,g06565154,1.9704869117531636
u04592959,g01392148,1.7795988980756832
u61566227,g10773791,7.989795325161258
u86233079,g42048597,1.9759446168398878
u73963959,g48617435,3.157111803132607
u16475280,g89122297,2.595599832027887
u51924276,g18283520,3.535411276336866
u90197414,g08561999,1.6494365622600276
u73902482,g78580495,2.742399147699609
u60214421,g12667678,1.8037016190006832
u36083070,g73495588,1.803418969789373
u55381716,g79499736,6.576554387460063
u28013317,g69849525,3.434442128564039
u50722734,g19451556,3.88332120391124
u97588174,g37493591,3.0482932290486824
u77223935,g19179172,1.7793237685429943
u97701708,g47087082,0.6297948196361731
u37900768,g29741733,3.456717386241336
u79460635,g26732871,4.0740373542878245
u63836814,g57588908,2.915137656802321
u63135910,g08511321,3.514084152838657
u79029777,g82668863,3.965946869717925
u89709906,g11075424,3.65177768784216
u21721881,g00083675,3.153160830493756
u50247870,g63396588,4.896131279366973
u91703040,g00919878,3.9008806117040837
u25631744,g94730688,2.5919556420196406
u32091192,g49387258,2.002554028524572
u09833175,g09881593,2.835647080594616
u82525440,g41623816,4.708441891199194
u44144641,g28112086,2.774705855664133
u07307818,g99701966,4.139921302577276
u24964143,g67139666,3.924312039975122
u21835562,g09670581,5.490692681796551
u28572651,g10773791,7.469800781244382
u50097048,g76960634,5.836528537878555
u72460514,g57500715,4.480323779656861
u53728448,g97784906,3.7354100370083656
u29861752,g30786147,3.569503383424701
u54965133,g47205010,6.241573025803703
u02115872,g82194239,2.191279316682049
u82706763,g15547870,6.861430160343872
u90915062,g86739752,1.558233394727454
u97964725,g05551150,4.275655773082487
u73887880,g78518895,4.882557268196047
u87853991,g85719462,0.6429927544818057
u47452289,g41623816,3.582788193798904
u87047715,g45792269,2.1766078205832278
u25180573,g35549655,5.656333783418508
u95761612,g73265847,2.3742048404583667
u68920036,g28652141,4.106717907547881
u11464339,g14525638,4.837294379303376
u43617344,g76892743,3.3726452772523374
u47741496,g51367911,5.378074911926133
u93087874,g96830890,3.2981971667549703
u03928459,g26732871,3.8456233542176883
u79876988,g65170299,2.2328404386311522
u68963273,g57588908,2.9573287685590883
u13660877,g03304317,4.2739116874165965
u96986530,g47321452,3.6945834464282585
u27781621,g29657740,4.247946844251149
u65309505,g91668444,2.432659105984063
u73423857,g01392148,3.00469914700827
u13091101,g55811676,5.444800107737667
u62402243,g31541380,4.860996553896442
u02141695,g41896919,2.602431138912343
u39763579,g47205010,6.223045067433631
u39566284,g15360200,3.451786429413172
u93233776,g74295208,2.7204516457323726
u91005202,g06097413,3.9270174951513823
u36252269,g56621675,3.4595003240383067
u35251403,g81880185,3.109757652941121
u79541988,g35444269,4.170746956763025
u48165337,g27545941,2.615380081114382
u62493616,g03420056,3.317783836750005
u17437051,g55239305,2.4618816398863905
u97040079,g09480895,4.287155406437726
u20565215,g66296428,5.13615277744171
u09833175,g68818867,3.580861352216137
u74606341,g75228197,6.158118258343338
u82978282,g53223749,3.692050050398928
u79029777,g41577769,6.085390690458988
u25208695,g01660600,3.982284181898927
u03508640,g10183897,4.232868847630323
u70506781,g68047320,5.4625670575457645
u65998850,g81276377,3.9110612161518246
u41527196,g75228197,5.646977259101828
u45517560,g27545941,2.266873336137002
u39757778,g73542870,3.063857472501653
u05849326,g92237283,3.689334218155448
u25511862,g15714062,7.615769854963682
u05518843,g25417282,2.460469538038538
u73134199,g89200271,6.033616146826427
u52584928,g24479985,5.085204376102197
u13870386,g61264440,4.257508387255644
u96429166,g62704618,3.795706606604035
u03942497,g67646663,1.0366495828657336
u68359025,g24982722,8.10764784338899
u33972323,g29298348,4.2220357585026065
u94739498,g07132329,4.531818739980631
u05612975,g36958384,5.323028316549483
u06443401,g39390764,3.562789556812362
u94977887,g55951975,4.1485434343339405
u02506265,g18762273,1.464164541770185
u58355850,g59317800,3.891319177461652
u67415955,g42729032,4.962180409144366
u83922820,g59682009,3.8663645586329274
u94110904,g51367911,5.555378888015911
u67469868,g26732871,3.040895342423775
u26710071,g71471611,5.024692694189955
u82441061,g26481447,3.194073957520932
u03790099,g05031080,3.2483013156904748
u13037838,g42862258,1.9473058057892119
u49777167,g85900991,5.3612570047513834
u31308401,g74940678,4.206355678553401
u93281562,g29170259,1.678884976856577
u51174639,g33503307,4.51213929517675
u03928459,g84770347,3.3331992411119873
u05925641,g41940044,2.4727724132225783
u02115872,g42729032,4.680118160630325
u12847129,g11225866,3.6859100419807316
u12979095,g24982722,7.837389857594723
u50715052,g68959096,5.544982828108427
u87744371,g68135850,2.6543485748640787
u07147711,g05546633,4.4272184608269765
u61755488,g51283481,6.7557134462748145
u45320223,g24982722,7.534813722405632
u05054970,g14806591,4.097746565878368
u58634399,g70709452,3.5085245806639804
u62599776,g03136155,4.316964700747048
u72952508,g61869150,1.1222174297304732
u57699231,g86199393,3.8640435287541046
u29321637,g44734076,1.4952168784808075
u92869955,g88406710,4.34337660981628
u93459370,g28788625,3.589037854020656
u52329729,g74469956,5.827022714204312
u78669382,g60559218,1.2068108244404916
u16373585,g10773791,8.236343247270552
u90087391,g22024304,3.285436186100618
u58567605,g35997967,3.141109138871935
u91573501,g31948580,2.7835741152427245
u27151367,g36769937,5.24299224496139
u15842478,g79943667,2.9028615638499358
u47054693,g51283481,5.806455913277823
u22405118,g28403640,4.531351777462218
u69868920,g62607719,3.084441828602209
u00656603,g91479688,8.030620205983784
u20433143,g61958781,3.9697233461120334
u56959833,g92405872,2.3719759580854505
u10032617,g31252788,1.9022752756954198
u81360847,g14368997,3.820443375896103
u77923984,g97784906,4.027469954304237
u10096161,g89809648,4.343998403868083
u24890000,g85617864,1.241302434206508
u40251545,g83142952,3.017736933924624
u37863076,g78566721,4.332607154557895
u41303810,g89200271,5.992714426428641
u62637431,g07912012,3.3070811093105417
u60467661,g83221585,3.4299139005408565
u89455223,g68660659,1.5523491386556554
u55972013,g09482600,4.323223520790531
u07400716,g94410811,4.116670699096595
u42551138,g68940279,3.63931835532114
u38155838,g65170299,1.7018653324845017
u06535015,g26732871,4.471500521863841
u53669213,g82142560,2.309409265914411
u04495704,g04226156,1.6595928856231752
u12848199,g68959096,5.01668910150335
u61673203,g84397720,1.1876246127357106
u65683665,g55933232,1.8811034680994734
u16745193,g89194710,1.7127187393266894
u00267338,g88859177,2.195170975865394
u19089061,g10946181,3.930748600918769
u75810981,g28397260,2.5195025072810204
u04771226,g39070083,3.4233218948313344
u71363357,g82220080,5.844745514152484
u16078694,g66712584,3.2739312694852596
u98636597,g17807252,5.562454854156769
u90192986,g16158766,2.5531784450438657
u83692399,g70274773,3.9959946677874973
u83369428,g19425343,5.523227905120272
u84512016,g03465503,3.887737880064156
u08806945,g58854798,3.223098466905255
u46171715,g64658225,3.49414718626751
u81360847,g50163420,3.6359383099838904
u02411241,g11862712,4.022123700700935
u36191992,g72250134,3.93384620479339
u56950420,g25077590,4.85014481936424
u53935276,g78336897,3.767905909597294
u74607544,g15886508,3.4513175715741737
u67469868,g17074600,1.313604143151915
u92729375,g83223954,3.572794981032461
u17762101,g53666531,3.79954434136188
u82214398,g24982722,7.691946416991007
u84685369,g93023830,2.637946934521355
u16456464,g84465937,4.595901286833421
u76048097,g47239872,3.8874827170354824
u82858094,g10081212,1.67903578307516
u69205212,g05433554,4.372140312675484
u32377855,g35997967,4.114802332681041
u78080781,g45086997,4.066834436435798
u69602997,g71906049,4.1971825663101505
u23477614,g05339526,3.252739536368779
u44605250,g87749248,4.727900719683664
u04495704,g54465548,2.4545233557620385
u76337229,g74045632,3.0101279787464277
u94183551,g39422502,5.4157038385758245
u78378365,g91479688,8.13936886979372
u17146065,g61728788,3.4008900135239934
u12208696,g64574718,6.1653493792795855
u85391510,g36060349,2.239444257701409
u62054025,g44688036,3.8207856989094426
u07615032,g64348065,3.35653878209679
u12295175,g36338988,3.53088138771243
u08049987,g04226156,1.4351820363901782
u55833077,g81880185,3.8805589284535342
u66627551,g87757756,2.7625417878474825
u60932748,g35449408,2.173915807315952
u55775021,g71184832,4.441797499187055
u84285911,g46425800,1.5688971118201294
u57130814,g80441672,2.3554241002714607
u90337818,g17074600,2.775141482304278
u36575600,g87968210,2.1438460368484487
u39522602,g42523222,2.6079917973109517
u06083958,g05349653,4.472564432536157
u32039155,g31712310,5.046569919577765
u48627436,g09409361,3.1529120782821463
u67579650,g96830890,3.878238171224228
u59712341,g23931178,2.750336665003434
u14947742,g39534254,9.44544350598472
u74727237,g68135850,1.9961512621911728
u64671579,g06730153,1.3169099348024231
u56316691,g97931549,4.654434031788575
u91547889,g88059692,3.7332077026171193
u31455231,g73792397,2.9804282120406933
u01432674,g10259243,4.57059661073132
u58467820,g70274773,4.257084503668365
u44337325,g12104166,3.3786213665079483
u01273112,g89911564,2.5067207309056005
u22850335,g15339821,2.598240913396638
u75810981,g71312034,3.022978413705374
u38374332,g02637258,3.7294153969416306
u47024805,g48617435,3.427836676882154
u06628299,g91479688,8.631005207983957
u63020311,g25962198,2.915527990644186
u87994715,g79735883,5.681665385702351
u29474547,g03262233,2.393927777928003
u50863008,g83757895,3.935572525535979
u63226303,g89492775,5.317589276877975
u31932193,g50163420,4.922482504603604
u83785915,g60559218,1.4691800159071635
u11594017,g59271404,2.843963346288725
u50950086,g34193208,5.229526957288627
u88843432,g66877021,3.5811001338293087
u32471468,g11862712,4.136565807272079
u87010980,g52499861,1.5508841543836278
u44237420,g57834425,6.264253998116252
u53954956,g24479985,5.5570882704705
u83284468,g15540544,3.112769707793292
u77638664,g45232069,7.3392551627079445
u22096553,g87778977,4.904302350679423
u99077364,g05463839,7.00610889926309
u27790560,g68132896,6.226856947495043
u51716459,g09018634,4.462962967108825
u91022469,g73199890,6.302857367509614
u16346527,g16340026,2.499046945207761
u76210098,g71184832,3.9534813213500843
u40677475,g67274965,4.45710144047294
u13077088,g75591774,2.0688882422971955
u74606341,g59132435,1.9769665892225752
u93072491,g15881340,4.354730668382967
u59060268,g03136155,5.495854571510751
u12304471,g46013492,3.3850884190892225
u27151367,g06177547,5.543027462974948
u27420825,g55070029,2.4595199412918434
u36391675,g29881964,2.3979538143963017
u30530866,g77806076,6.7144189208134595
u93197231,g64348065,3.5363245513739643
u11263704,g28109454,1.5151456756693182
u62823708,g34491894,4.254366087752288
u55677715,g82441703,6.391253662025802
u96016559,g10773791,8.037060666122473
u93268038,g94517064,2.9143172767725156
u72447246,g91362829,3.1067887113347314
u00267338,g75024126,2.1291329722960066
u66778719,g46446145,5.233824358739582
u93067210,g07132329,4.559142978327658
u34253509,g72460998,3.9061360784102437
u08543832,g63986135,5.245405979326026
u15010009,g84397720,0.05672045998970132
u92106319,g36841558,1.2327579731333071
u80527980,g94299923,4.460998936906182
u61738822,g66086214,3.1214012270587816
u44357789,g36958384,5.013775139168894
u28399235,g06045292,3.8377854579719473
u08166315,g16073667,4.745382431585429
u98799221,g76636208,3.855186975496958
u59370489,g29741733,3.479566114176205
u78875726,g38138064,3.214095692957353
u71776180,g70286157,5.487096706959008
u79574037,g38337771,2.196323920753307
u24964143,g79735883,5.239530252960078
u99613619,g30788745,2.720902751945778
u29258017,g11862712,4.191931881232081
u42222023,g70232376,1.95793771770046
u20480826,g06607161,2.5731438877100485
u44651358,g77400036,3.2527077150582175
u12864301,g30838069,0.968446069170069
u95116230,g53666531,4.0793150393700675
u59869979,g16952539,3.510109432974775
u16475280,g82616432,3.6411665323543616
u08333025,g25876484,2.7505522782466247
u43524236,g39040827,5.327124742998148
u83611613,g50444948,2.425685436517767
u54669683,g25723374,3.0656129690883485
u28677421,g75350146,3.2971526047893818
u89611235,g00475133,5.185638213895132
u24297264,g78849205,3.3175507314960866
u46872691,g00131880,2.7098702426630985
u28280826,g45605061,3.8027196551013427
u13941294,g78323532,2.3940386955359827
u12695777,g28073206,2.26329056680666
u64713703,g70822619,2.6591291623951623
u04150783,g63870321,2.4971841398607366
u37104306,g20944046,3.827102876905232
u72403958,g82220080,6.956857872297386
u01550961,g10773791,8.104659470151889
u74710280,g63396588,3.8015186968405437
u71268429,g00919878,2.8869326148371006
u85260423,g53223749,2.627582008214618
u92600056,g92017077,3.513492081198689
u35218679,g93941352,3.4788586743458376
u58007912,g16653801,3.8709117518713856
u85776835,g75228197,6.062940738375817
u85762815,g28434261,2.521926405186312
u69465618,g94257083,3.324307643373843
u50063446,g05900475,3.606008137736558
u42937868,g31712310,4.797718968359368
u50755757,g81608348,5.911296537331205
u55381716,g57016851,2.808414883558812
u07815768,g77806076,5.588087201700022
u09703080,g48254339,5.098768857996573
u08183618,g82668863,3.669882858831166
u51944505,g15547870,7.3415656442935315
u74938500,g91799982,1.4705350467934193
u10867316,g71012857,5.754831748286707
u44605250,g29741733,3.9662902987176256
u34924368,g43436077,5.469313262189981
u48132872,g10126403,3.355155445509965
u80039881,g92405872,3.453634693944697
u53621137,g35449408,1.8115704557643335
u56473182,g35881004,3.1169558496440715
u15830132,g59132435,1.921655528813195
u29394603,g02948692,2.092988309464016
u33682209,g24194110,2.586172170655005
u94408928,g51283481,6.256540036691039
u72084470,g29567022,4.366279665322758
u37985361,g92454558,2.437357187218297
u76617351,g68818867,4.550302165932575
u34823218,g29741733,3.8499184542186797
u43373712,g22386746,3.995759543179081
u48616923,g46300937,5.06124520731256
u19989507,g35088852,3.3938516553933917
u95721915,g14806591,5.077198254909045
u76337229,g96830890,3.5566474801945867
u01641914,g51283481,5.485679245636128
u95908384,g90379019,3.7749699212464445
u04893836,g84515065,2.8600239594638555
u91547889,g70072143,3.1107795207814126
u12444225,g58854798,3.1991433312609976
u85504030,g45328688,5.297865486272857
u73423857,g49636917,3.6862240908203217
u14849258,g73265847,2.267966217802077
u61311171,g52140787,3.9759458073169127
u74620439,g61214579,5.070636046779472
u91136278,g72890241,2.9579305804794176
u96202002,g59833534,3.98585285609522
u38374332,g22244120,4.694629694341984
u99613619,g80157344,3.791662680701313
u75843353,g57869201,1.7536974501236247
u18546872,g61264440,3.5756940647938364
u61683676,g59452361,4.830397506521571
u69878594,g37422652,4.981026699033796
u07865982,g93325439,3.443363393683477
u09393362,g23175113,4.197346480084848
u01098762,g76810548,3.259893069436738
u92449505,g75228197,6.595373906659745
u69937439,g26192910,4.447944455263833
